Value.ElapsedTime,Value.PourHeight,Value.Scenario,Value.Time,Value.ToolData,Value.ToolEnded,Value.TrialID,Value.Type,Value.x,Value.y,Value.z,Value.Score,Value.TimeTask
1484,,,2022-10-13 10:49:05 AM,EverydayTaskData,,,LeftControllerPosition,1.1694614887237549,-0.1343858540058136,-1.3085963726043701,,
1484,,,2022-10-13 10:49:05 AM,EverydayTaskData,,,RightControllerPosition,0.11904338747262955,-0.26282715797424316,0.2302294820547104,,
1567,,,2022-10-13 10:49:05 AM,EverydayTaskData,,,LeftControllerPosition,1.1694614887237549,-0.1343858540058136,-1.3085963726043701,,
1567,,,2022-10-13 10:49:05 AM,EverydayTaskData,,,RightControllerPosition,0.12985530495643616,-0.26004210114479065,0.21870198845863342,,
1651,,,2022-10-13 10:49:05 AM,EverydayTaskData,,,LeftControllerPosition,1.1694614887237549,-0.1343858540058136,-1.3085963726043701,,
1651,,,2022-10-13 10:49:05 AM,EverydayTaskData,,,RightControllerPosition,0.14422792196273804,-0.24568504095077515,0.20854885876178741,,
1734,,,2022-10-13 10:49:05 AM,EverydayTaskData,,,LeftControllerPosition,1.1694614887237549,-0.1343858540058136,-1.3085963726043701,,
1734,,,2022-10-13 10:49:05 AM,EverydayTaskData,,,RightControllerPosition,0.14805231988430023,-0.23742178082466125,0.19938704371452332,,
1817,,,2022-10-13 10:49:05 AM,EverydayTaskData,,,LeftControllerPosition,1.1694614887237549,-0.1343858540058136,-1.3085963726043701,,
1817,,,2022-10-13 10:49:05 AM,EverydayTaskData,,,RightControllerPosition,0.14760074019432068,-0.23674225807189941,0.19860239326953888,,
1901,,,2022-10-13 10:49:05 AM,EverydayTaskData,,,LeftControllerPosition,1.1694614887237549,-0.1343858540058136,-1.3085963726043701,,
1901,,,2022-10-13 10:49:05 AM,EverydayTaskData,,,RightControllerPosition,0.1441110521554947,-0.24014978110790253,0.20166617631912231,,
1985,,,2022-10-13 10:49:05 AM,EverydayTaskData,,,LeftControllerPosition,1.1694614887237549,-0.1343858540058136,-1.3085963726043701,,
1985,,,2022-10-13 10:49:05 AM,EverydayTaskData,,,RightControllerPosition,0.1375228762626648,-0.24332654476165771,0.20471946895122528,,
2068,,,2022-10-13 10:49:06 AM,EverydayTaskData,,,LeftControllerPosition,1.1694614887237549,-0.1343858540058136,-1.3085963726043701,,
2068,,,2022-10-13 10:49:06 AM,EverydayTaskData,,,RightControllerPosition,0.1309058666229248,-0.2457357794046402,0.20731386542320251,,
2152,,,2022-10-13 10:49:06 AM,EverydayTaskData,,,LeftControllerPosition,1.1694614887237549,-0.1343858540058136,-1.3085963726043701,,
2152,,,2022-10-13 10:49:06 AM,EverydayTaskData,,,RightControllerPosition,0.1243298351764679,-0.24196843802928925,0.21095965802669525,,
2236,,,2022-10-13 10:49:06 AM,EverydayTaskData,,,LeftControllerPosition,1.1694614887237549,-0.1343858540058136,-1.3085963726043701,,
2236,,,2022-10-13 10:49:06 AM,EverydayTaskData,,,RightControllerPosition,0.10552826523780823,-0.23551219701766968,0.2246953845024109,,
2319,,,2022-10-13 10:49:06 AM,EverydayTaskData,,,LeftControllerPosition,1.1694614887237549,-0.1343858540058136,-1.3085963726043701,,
2319,,,2022-10-13 10:49:06 AM,EverydayTaskData,,,RightControllerPosition,0.08219891041517258,-0.22548650205135345,0.23905393481254578,,
2403,,,2022-10-13 10:49:06 AM,EverydayTaskData,,,LeftControllerPosition,1.1694614887237549,-0.1343858540058136,-1.3085963726043701,,
2403,,,2022-10-13 10:49:06 AM,EverydayTaskData,,,RightControllerPosition,0.05693448707461357,-0.22061637043952942,0.2598147392272949,,
2486,,,2022-10-13 10:49:06 AM,EverydayTaskData,,,LeftControllerPosition,1.1694614887237549,-0.1343858540058136,-1.3085963726043701,,
2486,,,2022-10-13 10:49:06 AM,EverydayTaskData,,,RightControllerPosition,0.04937892034649849,-0.2155543714761734,0.27706655859947205,,
2556,,,2022-10-13 10:49:06 AM,EverydayTaskData,,,LeftControllerPosition,1.1694614887237549,-0.1343858540058136,-1.3085963726043701,,
2556,,,2022-10-13 10:49:06 AM,EverydayTaskData,,,RightControllerPosition,0.04459071531891823,-0.2135026901960373,0.2834574282169342,,
2640,,,2022-10-13 10:49:06 AM,EverydayTaskData,,,LeftControllerPosition,1.1694614887237549,-0.1343858540058136,-1.3085963726043701,,
2640,,,2022-10-13 10:49:06 AM,EverydayTaskData,,,RightControllerPosition,0.04048100858926773,-0.2157852202653885,0.2891213297843933,,
2723,,,2022-10-13 10:49:06 AM,EverydayTaskData,,,LeftControllerPosition,1.1694614887237549,-0.1343858540058136,-1.3085963726043701,,
2723,,,2022-10-13 10:49:06 AM,EverydayTaskData,,,RightControllerPosition,0.036199189722537994,-0.21723957359790802,0.2945103347301483,,
2807,,,2022-10-13 10:49:06 AM,EverydayTaskData,,,LeftControllerPosition,1.1694614887237549,-0.1343858540058136,-1.3085963726043701,,
2807,,,2022-10-13 10:49:06 AM,EverydayTaskData,,,RightControllerPosition,0.03491557389497757,-0.21510638296604156,0.29973289370536804,,
2890,,,2022-10-13 10:49:06 AM,EverydayTaskData,,,LeftControllerPosition,1.1694614887237549,-0.1343858540058136,-1.3085963726043701,,
2890,,,2022-10-13 10:49:06 AM,EverydayTaskData,,,RightControllerPosition,0.035780057311058044,-0.2124657928943634,0.30397260189056396,,
2974,,,2022-10-13 10:49:06 AM,EverydayTaskData,,,LeftControllerPosition,1.1694614887237549,-0.1343858540058136,-1.3085963726043701,,
2974,,,2022-10-13 10:49:06 AM,EverydayTaskData,,,RightControllerPosition,0.03427080810070038,-0.21064706146717072,0.3021957576274872,,
3057,,,2022-10-13 10:49:07 AM,EverydayTaskData,,,LeftControllerPosition,1.1694614887237549,-0.1343858540058136,-1.3085963726043701,,
3057,,,2022-10-13 10:49:07 AM,EverydayTaskData,,,RightControllerPosition,0.035111647099256516,-0.20935122668743134,0.30123820900917053,,
3140,,,2022-10-13 10:49:07 AM,EverydayTaskData,,,LeftControllerPosition,1.1694614887237549,-0.1343858540058136,-1.3085963726043701,,
3140,,,2022-10-13 10:49:07 AM,EverydayTaskData,,,RightControllerPosition,0.03446878120303154,-0.20751017332077026,0.30150607228279114,,
3223,,,2022-10-13 10:49:07 AM,EverydayTaskData,,,LeftControllerPosition,1.1694614887237549,-0.1343858540058136,-1.3085963726043701,,
3223,,,2022-10-13 10:49:07 AM,EverydayTaskData,,,RightControllerPosition,0.03356919437646866,-0.20392659306526184,0.3020942211151123,,
3307,,,2022-10-13 10:49:07 AM,EverydayTaskData,,,LeftControllerPosition,1.1694614887237549,-0.1343858540058136,-1.3085963726043701,,
3307,,,2022-10-13 10:49:07 AM,EverydayTaskData,,,RightControllerPosition,0.03251784294843674,-0.2025323212146759,0.3033439815044403,,
3391,,,2022-10-13 10:49:07 AM,EverydayTaskData,,,LeftControllerPosition,1.1694614887237549,-0.1343858540058136,-1.3085963726043701,,
3391,,,2022-10-13 10:49:07 AM,EverydayTaskData,,,RightControllerPosition,0.03133934736251831,-0.2030203491449356,0.30615362524986267,,
3475,,,2022-10-13 10:49:07 AM,EverydayTaskData,,,LeftControllerPosition,1.1694614887237549,-0.1343858540058136,-1.3085963726043701,,
3475,,,2022-10-13 10:49:07 AM,EverydayTaskData,,,RightControllerPosition,0.03319503366947174,-0.19951635599136353,0.3057246506214142,,
3557,,,2022-10-13 10:49:07 AM,EverydayTaskData,,,LeftControllerPosition,1.1694614887237549,-0.1343858540058136,-1.3085963726043701,,
3557,,,2022-10-13 10:49:07 AM,EverydayTaskData,,,RightControllerPosition,0.033028580248355865,-0.1959642916917801,0.30348342657089233,,
3641,,,2022-10-13 10:49:07 AM,EverydayTaskData,,,LeftControllerPosition,1.1694614887237549,-0.1343858540058136,-1.3085963726043701,,
3641,,,2022-10-13 10:49:07 AM,EverydayTaskData,,,RightControllerPosition,0.03097141534090042,-0.19710786640644073,0.30605828762054443,,
3725,,,2022-10-13 10:49:07 AM,EverydayTaskData,,,LeftControllerPosition,1.1694614887237549,-0.1343858540058136,-1.3085963726043701,,
3725,,,2022-10-13 10:49:07 AM,EverydayTaskData,,,RightControllerPosition,0.030015988275408745,-0.19720672070980072,0.31047260761260986,,
3808,,,2022-10-13 10:49:07 AM,EverydayTaskData,,,LeftControllerPosition,1.1694614887237549,-0.1343858540058136,-1.3085963726043701,,
3808,,,2022-10-13 10:49:07 AM,EverydayTaskData,,,RightControllerPosition,0.02875981479883194,-0.1960652768611908,0.3089558780193329,,
3892,,,2022-10-13 10:49:07 AM,EverydayTaskData,,,LeftControllerPosition,1.1694614887237549,-0.1343858540058136,-1.3085963726043701,,
3892,,,2022-10-13 10:49:07 AM,EverydayTaskData,,,RightControllerPosition,0.023240873590111732,-0.19658249616622925,0.3085905909538269,,
3976,,,2022-10-13 10:49:07 AM,EverydayTaskData,,,LeftControllerPosition,1.1694614887237549,-0.1343858540058136,-1.3085963726043701,,
3976,,,2022-10-13 10:49:07 AM,EverydayTaskData,,,RightControllerPosition,0.021217165514826775,-0.19980710744857788,0.3150818645954132,,
4059,,,2022-10-13 10:49:08 AM,EverydayTaskData,,,LeftControllerPosition,1.1694614887237549,-0.1343858540058136,-1.3085963726043701,,
4059,,,2022-10-13 10:49:08 AM,EverydayTaskData,,,RightControllerPosition,0.01843463070690632,-0.1978648155927658,0.31508806347846985,,
4142,,,2022-10-13 10:49:08 AM,EverydayTaskData,,,LeftControllerPosition,1.1694614887237549,-0.1343858540058136,-1.3085963726043701,,
4142,,,2022-10-13 10:49:08 AM,EverydayTaskData,,,RightControllerPosition,0.01464714016765356,-0.19597972929477692,0.3144322335720062,,
4225,,,2022-10-13 10:49:08 AM,EverydayTaskData,,,LeftControllerPosition,1.1694614887237549,-0.1343858540058136,-1.3085963726043701,,
4225,,,2022-10-13 10:49:08 AM,EverydayTaskData,,,RightControllerPosition,0.008594121783971786,-0.19634856283664703,0.31637364625930786,,
4308,,,2022-10-13 10:49:08 AM,EverydayTaskData,,,LeftControllerPosition,1.1694614887237549,-0.1343858540058136,-1.3085963726043701,,
4308,,,2022-10-13 10:49:08 AM,EverydayTaskData,,,RightControllerPosition,0.0012748019071295857,-0.1958507001399994,0.31987494230270386,,
4392,,,2022-10-13 10:49:08 AM,EverydayTaskData,,,LeftControllerPosition,1.1694614887237549,-0.1343858540058136,-1.3085963726043701,,
4392,,,2022-10-13 10:49:08 AM,EverydayTaskData,,,RightControllerPosition,-0.012412414886057377,-0.19438183307647705,0.3229626417160034,,
4476,,,2022-10-13 10:49:08 AM,EverydayTaskData,,,LeftControllerPosition,1.1694614887237549,-0.1343858540058136,-1.3085963726043701,,
4476,,,2022-10-13 10:49:08 AM,EverydayTaskData,,,RightControllerPosition,-0.018105553463101387,-0.19523008167743683,0.3270986080169678,,
4559,,,2022-10-13 10:49:08 AM,EverydayTaskData,,,LeftControllerPosition,1.1694614887237549,-0.1343858540058136,-1.3085963726043701,,
4559,,,2022-10-13 10:49:08 AM,EverydayTaskData,,,RightControllerPosition,-0.023685617372393608,-0.1949734091758728,0.3326265811920166,,
4643,,,2022-10-13 10:49:08 AM,EverydayTaskData,,,LeftControllerPosition,1.1694614887237549,-0.1343858540058136,-1.3085963726043701,,
4643,,,2022-10-13 10:49:08 AM,EverydayTaskData,,,RightControllerPosition,-0.03169763833284378,-0.1936374306678772,0.33450672030448914,,
4726,,,2022-10-13 10:49:08 AM,EverydayTaskData,,,LeftControllerPosition,1.1694614887237549,-0.1343858540058136,-1.3085963726043701,,
4726,,,2022-10-13 10:49:08 AM,EverydayTaskData,,,RightControllerPosition,-0.035442743450403214,-0.193839430809021,0.3362705707550049,,
4810,,,2022-10-13 10:49:08 AM,EverydayTaskData,,,LeftControllerPosition,1.1694614887237549,-0.1343858540058136,-1.3085963726043701,,
4810,,,2022-10-13 10:49:08 AM,EverydayTaskData,,,RightControllerPosition,-0.038927093148231506,-0.1935034990310669,0.337563693523407,,
4875,,,2022-10-13 10:49:08 AM,EverydayTaskData,,,LeftControllerPosition,1.1694614887237549,-0.1343858540058136,-1.3085963726043701,,
4875,,,2022-10-13 10:49:08 AM,EverydayTaskData,,,RightControllerPosition,-0.03903283551335335,-0.19365276396274567,0.33787551522254944,,
4976,,,2022-10-13 10:49:08 AM,EverydayTaskData,,,LeftControllerPosition,1.1694614887237549,-0.1343858540058136,-1.3085963726043701,,
4976,,,2022-10-13 10:49:08 AM,EverydayTaskData,,,RightControllerPosition,-0.039288681000471115,-0.19305987656116486,0.33804503083229065,,
5059,,,2022-10-13 10:49:09 AM,EverydayTaskData,,,LeftControllerPosition,1.1694614887237549,-0.1343858540058136,-1.3085963726043701,,
5059,,,2022-10-13 10:49:09 AM,EverydayTaskData,,,RightControllerPosition,-0.039095863699913025,-0.1915503442287445,0.33697840571403503,,
5143,,,2022-10-13 10:49:09 AM,EverydayTaskData,,,LeftControllerPosition,1.1694614887237549,-0.1343858540058136,-1.3085963726043701,,
5143,,,2022-10-13 10:49:09 AM,EverydayTaskData,,,RightControllerPosition,-0.038870617747306824,-0.18932488560676575,0.33439114689826965,,
5227,,,2022-10-13 10:49:09 AM,EverydayTaskData,,,LeftControllerPosition,1.1694614887237549,-0.1343858540058136,-1.3085963726043701,,
5227,,,2022-10-13 10:49:09 AM,EverydayTaskData,,,RightControllerPosition,-0.033745016902685165,-0.1857631653547287,0.3304899334907532,,
5311,,,2022-10-13 10:49:09 AM,EverydayTaskData,,,LeftControllerPosition,1.1694614887237549,-0.1343858540058136,-1.3085963726043701,,
5311,,,2022-10-13 10:49:09 AM,EverydayTaskData,,,RightControllerPosition,-0.027324942871928215,-0.18297038972377777,0.32574060559272766,,
5394,,,2022-10-13 10:49:09 AM,EverydayTaskData,,,LeftControllerPosition,1.1694614887237549,-0.1343858540058136,-1.3085963726043701,,
5394,,,2022-10-13 10:49:09 AM,EverydayTaskData,,,RightControllerPosition,-0.01677231304347515,-0.181230828166008,0.3187393844127655,,
5458,,,2022-10-13 10:49:09 AM,EverydayTaskData,,,LeftControllerPosition,1.1694614887237549,-0.1343858540058136,-1.3085963726043701,,
5458,,,2022-10-13 10:49:09 AM,EverydayTaskData,,,RightControllerPosition,-0.008790763095021248,-0.1784316450357437,0.3094150424003601,,
5542,,,2022-10-13 10:49:09 AM,EverydayTaskData,,,LeftControllerPosition,1.1694614887237549,-0.1343858540058136,-1.3085963726043701,,
5542,,,2022-10-13 10:49:09 AM,EverydayTaskData,,,RightControllerPosition,0.0021367839071899652,-0.17332081496715546,0.2961278557777405,,
5645,,,2022-10-13 10:49:09 AM,EverydayTaskData,,,LeftControllerPosition,1.1694614887237549,-0.1343858540058136,-1.3085963726043701,,
5645,,,2022-10-13 10:49:09 AM,EverydayTaskData,,,RightControllerPosition,0.014317906461656094,-0.16486550867557526,0.28296002745628357,,
5709,,,2022-10-13 10:49:09 AM,EverydayTaskData,,,LeftControllerPosition,1.1694614887237549,-0.1343858540058136,-1.3085963726043701,,
5709,,,2022-10-13 10:49:09 AM,EverydayTaskData,,,RightControllerPosition,0.021590953692793846,-0.15910281240940094,0.2756786346435547,,
5793,,,2022-10-13 10:49:09 AM,EverydayTaskData,,,LeftControllerPosition,1.1694614887237549,-0.1343858540058136,-1.3085963726043701,,
5793,,,2022-10-13 10:49:09 AM,EverydayTaskData,,,RightControllerPosition,0.03161494806408882,-0.14875707030296326,0.2643768787384033,,
5876,,,2022-10-13 10:49:09 AM,EverydayTaskData,,,LeftControllerPosition,1.1694614887237549,-0.1343858540058136,-1.3085963726043701,,
5876,,,2022-10-13 10:49:09 AM,EverydayTaskData,,,RightControllerPosition,0.040985070168972015,-0.13806568086147308,0.2549497187137604,,
5959,,,2022-10-13 10:49:09 AM,EverydayTaskData,,,LeftControllerPosition,1.1694614887237549,-0.1343858540058136,-1.3085963726043701,,
5959,,,2022-10-13 10:49:09 AM,EverydayTaskData,,,RightControllerPosition,0.04938983544707298,-0.12491162866353989,0.2445790320634842,,
6043,,,2022-10-13 10:49:10 AM,EverydayTaskData,,,LeftControllerPosition,1.1694614887237549,-0.1343858540058136,-1.3085963726043701,,
6043,,,2022-10-13 10:49:10 AM,EverydayTaskData,,,RightControllerPosition,0.05774775147438049,-0.1100262701511383,0.2327064573764801,,
6127,,,2022-10-13 10:49:10 AM,EverydayTaskData,,,LeftControllerPosition,1.1694614887237549,-0.1343858540058136,-1.3085963726043701,,
6127,,,2022-10-13 10:49:10 AM,EverydayTaskData,,,RightControllerPosition,0.06743703037500381,-0.09508482366800308,0.22220788896083832,,
6210,,,2022-10-13 10:49:10 AM,EverydayTaskData,,,LeftControllerPosition,1.1694614887237549,-0.1343858540058136,-1.3085963726043701,,
6210,,,2022-10-13 10:49:10 AM,EverydayTaskData,,,RightControllerPosition,0.0783301368355751,-0.07998206466436386,0.21390265226364136,,
6293,,,2022-10-13 10:49:10 AM,EverydayTaskData,,,LeftControllerPosition,1.1694614887237549,-0.1343858540058136,-1.3085963726043701,,
6293,,,2022-10-13 10:49:10 AM,EverydayTaskData,,,RightControllerPosition,0.08699299395084381,-0.06746216118335724,0.20713430643081665,,
6377,,,2022-10-13 10:49:10 AM,EverydayTaskData,,,LeftControllerPosition,1.1694614887237549,-0.1343858540058136,-1.3085963726043701,,
6377,,,2022-10-13 10:49:10 AM,EverydayTaskData,,,RightControllerPosition,0.09583389759063721,-0.05347280576825142,0.19791018962860107,,
6465,,,2022-10-13 10:49:10 AM,EverydayTaskData,,,LeftControllerPosition,1.1694614887237549,-0.1343858540058136,-1.3085963726043701,,
6465,,,2022-10-13 10:49:10 AM,EverydayTaskData,,,RightControllerPosition,0.10722415149211884,-0.039352577179670334,0.1901187300682068,,
6549,,,2022-10-13 10:49:10 AM,EverydayTaskData,,,LeftControllerPosition,1.1694614887237549,-0.1343858540058136,-1.3085963726043701,,
6549,,,2022-10-13 10:49:10 AM,EverydayTaskData,,,RightControllerPosition,0.11929831653833389,-0.025162456557154655,0.18220305442810059,,
6627,,,2022-10-13 10:49:10 AM,EverydayTaskData,,,LeftControllerPosition,1.1694614887237549,-0.1343858540058136,-1.3085963726043701,,
6627,,,2022-10-13 10:49:10 AM,EverydayTaskData,,,RightControllerPosition,0.13040374219417572,-0.012491963803768158,0.17519746720790863,,
6716,,,2022-10-13 10:49:10 AM,EverydayTaskData,,,LeftControllerPosition,1.1694614887237549,-0.1343858540058136,-1.3085963726043701,,
6716,,,2022-10-13 10:49:10 AM,EverydayTaskData,,,RightControllerPosition,0.14333753287792206,-0.001815286697819829,0.17198596894741058,,
6799,,,2022-10-13 10:49:10 AM,EverydayTaskData,,,LeftControllerPosition,1.1694614887237549,-0.1343858540058136,-1.3085963726043701,,
6799,,,2022-10-13 10:49:10 AM,EverydayTaskData,,,RightControllerPosition,0.15605030953884125,0.007267559412866831,0.17151066660881042,,
6883,,,2022-10-13 10:49:10 AM,EverydayTaskData,,,LeftControllerPosition,1.1694614887237549,-0.1343858540058136,-1.3085963726043701,,
6883,,,2022-10-13 10:49:10 AM,EverydayTaskData,,,RightControllerPosition,0.17212437093257904,0.016890374943614006,0.16983965039253235,,
6967,,,2022-10-13 10:49:10 AM,EverydayTaskData,,,LeftControllerPosition,1.1694614887237549,-0.1343858540058136,-1.3085963726043701,,
6967,,,2022-10-13 10:49:10 AM,EverydayTaskData,,,RightControllerPosition,0.18651491403579712,0.023904770612716675,0.16945524513721466,,
7038,,,2022-10-13 10:49:10 AM,EverydayTaskData,,,LeftControllerPosition,1.1694614887237549,-0.1343858540058136,-1.3085963726043701,,
7038,,,2022-10-13 10:49:10 AM,EverydayTaskData,,,RightControllerPosition,0.19837121665477753,0.028649406507611275,0.16964364051818848,,
7121,,,2022-10-13 10:49:11 AM,EverydayTaskData,,,LeftControllerPosition,1.1694614887237549,-0.1343858540058136,-1.3085963726043701,,
7121,,,2022-10-13 10:49:11 AM,EverydayTaskData,,,RightControllerPosition,0.2103968858718872,0.0322122648358345,0.1688791960477829,,
7217,,,2022-10-13 10:49:11 AM,EverydayTaskData,,,LeftControllerPosition,1.1694614887237549,-0.1343858540058136,-1.3085963726043701,,
7217,,,2022-10-13 10:49:11 AM,EverydayTaskData,,,RightControllerPosition,0.22196060419082642,0.03506262227892876,0.1686529964208603,,
7288,,,2022-10-13 10:49:11 AM,EverydayTaskData,,,LeftControllerPosition,1.1694614887237549,-0.1343858540058136,-1.3085963726043701,,
7288,,,2022-10-13 10:49:11 AM,EverydayTaskData,,,RightControllerPosition,0.22962455451488495,0.037705034017562866,0.16805854439735413,,
7371,,,2022-10-13 10:49:11 AM,EverydayTaskData,,,LeftControllerPosition,1.1694614887237549,-0.1343858540058136,-1.3085963726043701,,
7371,,,2022-10-13 10:49:11 AM,EverydayTaskData,,,RightControllerPosition,0.2379557490348816,0.04194111004471779,0.16638995707035065,,
7456,,,2022-10-13 10:49:11 AM,EverydayTaskData,,,LeftControllerPosition,1.1694614887237549,-0.1343858540058136,-1.3085963726043701,,
7456,,,2022-10-13 10:49:11 AM,EverydayTaskData,,,RightControllerPosition,0.24871455132961273,0.04510261118412018,0.16831935942173004,,
7539,,,2022-10-13 10:49:11 AM,EverydayTaskData,,,LeftControllerPosition,1.1694614887237549,-0.1343858540058136,-1.3085963726043701,,
7539,,,2022-10-13 10:49:11 AM,EverydayTaskData,,,RightControllerPosition,0.26222503185272217,0.047995880246162415,0.17271801829338074,,
7623,,,2022-10-13 10:49:11 AM,EverydayTaskData,,,LeftControllerPosition,1.1694614887237549,-0.1343858540058136,-1.3085963726043701,,
