Value.ElapsedTime,Value.PourHeight,Value.Scenario,Value.Time,Value.ToolData,Value.ToolEnded,Value.TrialID,Value.Type,Value.x,Value.y,Value.z,Value.TimeTask,Value.Score
326,,,2022-10-20 10:54:31 AM,EverydayTaskData,,,LeftControllerPosition,-0.9473183155059814,-0.5099908709526062,-0.27555733919143677,,
326,,,2022-10-20 10:54:31 AM,EverydayTaskData,,,RightControllerPosition,-0.016707876697182655,-0.5830658078193665,0.3276727497577667,,
410,,,2022-10-20 10:54:31 AM,EverydayTaskData,,,LeftControllerPosition,-0.9473183155059814,-0.5099908709526062,-0.27555733919143677,,
410,,,2022-10-20 10:54:31 AM,EverydayTaskData,,,RightControllerPosition,-0.016402238979935646,-0.5823632478713989,0.3275342881679535,,
493,,,2022-10-20 10:54:31 AM,EverydayTaskData,,,LeftControllerPosition,-0.9473183155059814,-0.5099908709526062,-0.27555733919143677,,
493,,,2022-10-20 10:54:31 AM,EverydayTaskData,,,RightControllerPosition,-0.015597005374729633,-0.5799519419670105,0.32793423533439636,,
577,,,2022-10-20 10:54:31 AM,EverydayTaskData,,,LeftControllerPosition,-0.9473183155059814,-0.5099908709526062,-0.27555733919143677,,
577,,,2022-10-20 10:54:31 AM,EverydayTaskData,,,RightControllerPosition,-0.01165318489074707,-0.5689382553100586,0.3299839496612549,,
660,,,2022-10-20 10:54:31 AM,EverydayTaskData,,,LeftControllerPosition,-0.9473183155059814,-0.5099908709526062,-0.27555733919143677,,
660,,,2022-10-20 10:54:31 AM,EverydayTaskData,,,RightControllerPosition,-0.011021670885384083,-0.547832727432251,0.32668426632881165,,
744,,,2022-10-20 10:54:31 AM,EverydayTaskData,,,LeftControllerPosition,-0.9473183155059814,-0.5099908709526062,-0.27555733919143677,,
744,,,2022-10-20 10:54:31 AM,EverydayTaskData,,,RightControllerPosition,-0.006043818313628435,-0.5234664082527161,0.3260344862937927,,
828,,,2022-10-20 10:54:32 AM,EverydayTaskData,,,LeftControllerPosition,-0.9473183155059814,-0.5099908709526062,-0.27555733919143677,,
828,,,2022-10-20 10:54:32 AM,EverydayTaskData,,,RightControllerPosition,-0.0017208714270964265,-0.506469190120697,0.3241210877895355,,
911,,,2022-10-20 10:54:32 AM,EverydayTaskData,,,LeftControllerPosition,-0.9473183155059814,-0.5099908709526062,-0.27555733919143677,,
911,,,2022-10-20 10:54:32 AM,EverydayTaskData,,,RightControllerPosition,0.002236190252006054,-0.49604925513267517,0.3216571509838104,,
994,,,2022-10-20 10:54:32 AM,EverydayTaskData,,,LeftControllerPosition,-0.9473183155059814,-0.5099908709526062,-0.27555733919143677,,
994,,,2022-10-20 10:54:32 AM,EverydayTaskData,,,RightControllerPosition,0.005716719664633274,-0.48434653878211975,0.31679829955101013,,
1078,,,2022-10-20 10:54:32 AM,EverydayTaskData,,,LeftControllerPosition,-0.9473183155059814,-0.5099908709526062,-0.27555733919143677,,
1078,,,2022-10-20 10:54:32 AM,EverydayTaskData,,,RightControllerPosition,0.010166320018470287,-0.4735168218612671,0.31343767046928406,,
1163,,,2022-10-20 10:54:32 AM,EverydayTaskData,,,LeftControllerPosition,-0.9473183155059814,-0.5099908709526062,-0.27555733919143677,,
1163,,,2022-10-20 10:54:32 AM,EverydayTaskData,,,RightControllerPosition,0.0135395098477602,-0.4579559564590454,0.31122931838035583,,
1245,,,2022-10-20 10:54:32 AM,EverydayTaskData,,,LeftControllerPosition,-0.9473183155059814,-0.5099908709526062,-0.27555733919143677,,
1245,,,2022-10-20 10:54:32 AM,EverydayTaskData,,,RightControllerPosition,0.012394723482429981,-0.43206000328063965,0.3089320659637451,,
1329,,,2022-10-20 10:54:32 AM,EverydayTaskData,,,LeftControllerPosition,-0.9473183155059814,-0.5099908709526062,-0.27555733919143677,,
1329,,,2022-10-20 10:54:32 AM,EverydayTaskData,,,RightControllerPosition,0.0074011581018567085,-0.40445905923843384,0.31124261021614075,,
1413,,,2022-10-20 10:54:32 AM,EverydayTaskData,,,LeftControllerPosition,-0.9473183155059814,-0.5099908709526062,-0.27555733919143677,,
1413,,,2022-10-20 10:54:32 AM,EverydayTaskData,,,RightControllerPosition,-0.0028015689458698034,-0.3803517520427704,0.31941837072372437,,
1496,,,2022-10-20 10:54:32 AM,EverydayTaskData,,,LeftControllerPosition,-0.9473183155059814,-0.5099908709526062,-0.27555733919143677,,
1496,,,2022-10-20 10:54:32 AM,EverydayTaskData,,,RightControllerPosition,-0.016198601573705673,-0.3586232662200928,0.32928434014320374,,
1580,,,2022-10-20 10:54:32 AM,EverydayTaskData,,,LeftControllerPosition,-0.9473183155059814,-0.5099908709526062,-0.27555733919143677,,
1580,,,2022-10-20 10:54:32 AM,EverydayTaskData,,,RightControllerPosition,-0.022866949439048767,-0.34148967266082764,0.3377925753593445,,
1663,,,2022-10-20 10:54:32 AM,EverydayTaskData,,,LeftControllerPosition,-0.9473183155059814,-0.5099908709526062,-0.27555733919143677,,
1663,,,2022-10-20 10:54:32 AM,EverydayTaskData,,,RightControllerPosition,-0.02850065939128399,-0.3261386454105377,0.3412790298461914,,
1747,,,2022-10-20 10:54:33 AM,EverydayTaskData,,,LeftControllerPosition,-0.9473183155059814,-0.5099908709526062,-0.27555733919143677,,
1747,,,2022-10-20 10:54:33 AM,EverydayTaskData,,,RightControllerPosition,-0.022132685407996178,-0.3064808249473572,0.3408525288105011,,
1830,,,2022-10-20 10:54:33 AM,EverydayTaskData,,,LeftControllerPosition,-0.9473183155059814,-0.5099908709526062,-0.27555733919143677,,
1830,,,2022-10-20 10:54:33 AM,EverydayTaskData,,,RightControllerPosition,-0.012730431742966175,-0.2884089946746826,0.3402649164199829,,
1901,,,2022-10-20 10:54:33 AM,EverydayTaskData,,,LeftControllerPosition,-0.9473183155059814,-0.5099908709526062,-0.27555733919143677,,
1901,,,2022-10-20 10:54:33 AM,EverydayTaskData,,,RightControllerPosition,-0.0012311997124925256,-0.273898184299469,0.340770423412323,,
1997,,,2022-10-20 10:54:33 AM,EverydayTaskData,,,LeftControllerPosition,-0.9473183155059814,-0.5099908709526062,-0.27555733919143677,,
1997,,,2022-10-20 10:54:33 AM,EverydayTaskData,,,RightControllerPosition,0.009678221307694912,-0.2563984990119934,0.3410133719444275,,
2081,,,2022-10-20 10:54:33 AM,EverydayTaskData,,,LeftControllerPosition,-0.9473183155059814,-0.5099908709526062,-0.27555733919143677,,
2081,,,2022-10-20 10:54:33 AM,EverydayTaskData,,,RightControllerPosition,0.01518603228032589,-0.24014250934123993,0.3402003049850464,,
2151,,,2022-10-20 10:54:33 AM,EverydayTaskData,,,LeftControllerPosition,-0.9473183155059814,-0.5099908709526062,-0.27555733919143677,,
2151,,,2022-10-20 10:54:33 AM,EverydayTaskData,,,RightControllerPosition,0.01764589361846447,-0.22633765637874603,0.3406238853931427,,
2235,,,2022-10-20 10:54:33 AM,EverydayTaskData,,,LeftControllerPosition,-0.9473183155059814,-0.5099908709526062,-0.27555733919143677,,
2235,,,2022-10-20 10:54:33 AM,EverydayTaskData,,,RightControllerPosition,0.017582794651389122,-0.22186927497386932,0.3418235778808594,,
2318,,,2022-10-20 10:54:33 AM,EverydayTaskData,,,LeftControllerPosition,-0.9473183155059814,-0.5099908709526062,-0.27555733919143677,,
2318,,,2022-10-20 10:54:33 AM,EverydayTaskData,,,RightControllerPosition,0.009318433701992035,-0.22324560582637787,0.34719720482826233,,
2402,,,2022-10-20 10:54:33 AM,EverydayTaskData,,,LeftControllerPosition,-0.9473183155059814,-0.5099908709526062,-0.27555733919143677,,
2402,,,2022-10-20 10:54:33 AM,EverydayTaskData,,,RightControllerPosition,-0.0014381407527253032,-0.22616168856620789,0.35094594955444336,,
2486,,,2022-10-20 10:54:33 AM,EverydayTaskData,,,LeftControllerPosition,-0.9473183155059814,-0.5099908709526062,-0.27555733919143677,,
2486,,,2022-10-20 10:54:33 AM,EverydayTaskData,,,RightControllerPosition,-0.003253662958741188,-0.22244460880756378,0.34835872054100037,,
2568,,,2022-10-20 10:54:33 AM,EverydayTaskData,,,LeftControllerPosition,-0.9473183155059814,-0.5099908709526062,-0.27555733919143677,,
2568,,,2022-10-20 10:54:33 AM,EverydayTaskData,,,RightControllerPosition,0.000039208007365232334,-0.22261935472488403,0.34753233194351196,,
2652,,,2022-10-20 10:54:33 AM,EverydayTaskData,,,LeftControllerPosition,-0.9473183155059814,-0.5099908709526062,-0.27555733919143677,,
2652,,,2022-10-20 10:54:33 AM,EverydayTaskData,,,RightControllerPosition,0.008899741806089878,-0.22545668482780457,0.34382277727127075,,
2736,,,2022-10-20 10:54:33 AM,EverydayTaskData,,,LeftControllerPosition,-0.9473183155059814,-0.5099908709526062,-0.27555733919143677,,
2736,,,2022-10-20 10:54:33 AM,EverydayTaskData,,,RightControllerPosition,0.013044692575931549,-0.2287353128194809,0.342180997133255,,
2819,,,2022-10-20 10:54:34 AM,EverydayTaskData,,,LeftControllerPosition,-0.9473183155059814,-0.5099908709526062,-0.27555733919143677,,
2819,,,2022-10-20 10:54:34 AM,EverydayTaskData,,,RightControllerPosition,0.015050631947815418,-0.23054403066635132,0.3423745334148407,,
2903,,,2022-10-20 10:54:34 AM,EverydayTaskData,,,LeftControllerPosition,-0.9473183155059814,-0.5099908709526062,-0.27555733919143677,,
2903,,,2022-10-20 10:54:34 AM,EverydayTaskData,,,RightControllerPosition,0.016453683376312256,-0.23151816427707672,0.342244029045105,,
2986,,,2022-10-20 10:54:34 AM,EverydayTaskData,,,LeftControllerPosition,-0.9473183155059814,-0.5099908709526062,-0.27555733919143677,,
2986,,,2022-10-20 10:54:34 AM,EverydayTaskData,,,RightControllerPosition,0.019015392288565636,-0.22972960770130157,0.3429037630558014,,
3070,,,2022-10-20 10:54:34 AM,EverydayTaskData,,,LeftControllerPosition,-0.9473183155059814,-0.5099908709526062,-0.27555733919143677,,
3070,,,2022-10-20 10:54:34 AM,EverydayTaskData,,,RightControllerPosition,0.01902284473180771,-0.228309765458107,0.3433332145214081,,
3153,,,2022-10-20 10:54:34 AM,EverydayTaskData,,,LeftControllerPosition,-0.9473183155059814,-0.5099908709526062,-0.27555733919143677,,
3153,,,2022-10-20 10:54:34 AM,EverydayTaskData,,,RightControllerPosition,0.019813349470496178,-0.22423289716243744,0.34210798144340515,,
3236,,,2022-10-20 10:54:34 AM,EverydayTaskData,,,LeftControllerPosition,-0.9473183155059814,-0.5099908709526062,-0.27555733919143677,,
3236,,,2022-10-20 10:54:34 AM,EverydayTaskData,,,RightControllerPosition,0.020091159269213676,-0.22236424684524536,0.3422028720378876,,
3319,,,2022-10-20 10:54:34 AM,EverydayTaskData,,,LeftControllerPosition,-0.9473183155059814,-0.5099908709526062,-0.27555733919143677,,
3319,,,2022-10-20 10:54:34 AM,EverydayTaskData,,,RightControllerPosition,0.017974084243178368,-0.22215145826339722,0.34237921237945557,,
3403,,,2022-10-20 10:54:34 AM,EverydayTaskData,,,LeftControllerPosition,-0.9473183155059814,-0.5099908709526062,-0.27555733919143677,,
3403,,,2022-10-20 10:54:34 AM,EverydayTaskData,,,RightControllerPosition,0.014854826033115387,-0.22221063077449799,0.3418790102005005,,
3487,,,2022-10-20 10:54:34 AM,EverydayTaskData,,,LeftControllerPosition,-0.9473183155059814,-0.5099908709526062,-0.27555733919143677,,
3487,,,2022-10-20 10:54:34 AM,EverydayTaskData,,,RightControllerPosition,0.010663309134542942,-0.22128254175186157,0.3405437767505646,,
3571,,,2022-10-20 10:54:34 AM,EverydayTaskData,,,LeftControllerPosition,-0.9473183155059814,-0.5099908709526062,-0.27555733919143677,,
3571,,,2022-10-20 10:54:34 AM,EverydayTaskData,,,RightControllerPosition,0.009134737774729729,-0.2205030918121338,0.3404495120048523,,
3653,,,2022-10-20 10:54:34 AM,EverydayTaskData,,,LeftControllerPosition,-0.9473183155059814,-0.5099908709526062,-0.27555733919143677,,
3653,,,2022-10-20 10:54:34 AM,EverydayTaskData,,,RightControllerPosition,0.00561455637216568,-0.21920093894004822,0.3399847745895386,,
3737,,,2022-10-20 10:54:34 AM,EverydayTaskData,,,LeftControllerPosition,-0.9473183155059814,-0.5099908709526062,-0.27555733919143677,,
3737,,,2022-10-20 10:54:34 AM,EverydayTaskData,,,RightControllerPosition,-0.00029873219318687916,-0.2174832820892334,0.3385133445262909,,
3821,,,2022-10-20 10:54:35 AM,EverydayTaskData,,,LeftControllerPosition,-0.9473183155059814,-0.5099908709526062,-0.27555733919143677,,
3821,,,2022-10-20 10:54:35 AM,EverydayTaskData,,,RightControllerPosition,-0.00483306311070919,-0.21562696993350983,0.3364182114601135,,
3905,,,2022-10-20 10:54:35 AM,EverydayTaskData,,,LeftControllerPosition,-0.9473183155059814,-0.5099908709526062,-0.27555733919143677,,
3905,,,2022-10-20 10:54:35 AM,EverydayTaskData,,,RightControllerPosition,-0.007931292988359928,-0.21455608308315277,0.3358702063560486,,
3988,,,2022-10-20 10:54:35 AM,EverydayTaskData,,,LeftControllerPosition,-0.9473183155059814,-0.5099908709526062,-0.27555733919143677,,
3988,,,2022-10-20 10:54:35 AM,EverydayTaskData,,,RightControllerPosition,-0.012105974368751049,-0.2129686325788498,0.3346799612045288,,
4071,,,2022-10-20 10:54:35 AM,EverydayTaskData,,,LeftControllerPosition,-0.9473183155059814,-0.5099908709526062,-0.27555733919143677,,
4071,,,2022-10-20 10:54:35 AM,EverydayTaskData,,,RightControllerPosition,-0.01715458743274212,-0.2113872915506363,0.3329482972621918,,
4154,,,2022-10-20 10:54:35 AM,EverydayTaskData,,,LeftControllerPosition,-0.9473183155059814,-0.5099908709526062,-0.27555733919143677,,
4154,,,2022-10-20 10:54:35 AM,EverydayTaskData,,,RightControllerPosition,-0.021200306713581085,-0.21086585521697998,0.3327309191226959,,
4237,,,2022-10-20 10:54:35 AM,EverydayTaskData,,,LeftControllerPosition,-0.9473183155059814,-0.5099908709526062,-0.27555733919143677,,
4237,,,2022-10-20 10:54:35 AM,EverydayTaskData,,,RightControllerPosition,-0.025404280051589012,-0.2108796238899231,0.3320455551147461,,
4321,,,2022-10-20 10:54:35 AM,EverydayTaskData,,,LeftControllerPosition,-0.9473183155059814,-0.5099908709526062,-0.27555733919143677,,
4321,,,2022-10-20 10:54:35 AM,EverydayTaskData,,,RightControllerPosition,-0.02654215320944786,-0.21088546514511108,0.3312442898750305,,
4385,,,2022-10-20 10:54:35 AM,EverydayTaskData,,,LeftControllerPosition,-0.9473183155059814,-0.5099908709526062,-0.27555733919143677,,
4385,,,2022-10-20 10:54:35 AM,EverydayTaskData,,,RightControllerPosition,-0.02760300785303116,-0.2111724317073822,0.3306741416454315,,
4468,,,2022-10-20 10:54:35 AM,EverydayTaskData,,,LeftControllerPosition,-0.9473183155059814,-0.5099908709526062,-0.27555733919143677,,
4468,,,2022-10-20 10:54:35 AM,EverydayTaskData,,,RightControllerPosition,-0.028110312297940254,-0.21094387769699097,0.3303997218608856,,
4558,,,2022-10-20 10:54:35 AM,EverydayTaskData,,,LeftControllerPosition,-0.9473183155059814,-0.5099908709526062,-0.27555733919143677,,
4558,,,2022-10-20 10:54:35 AM,EverydayTaskData,,,RightControllerPosition,-0.027084236964583397,-0.21034452319145203,0.32987579703330994,,
4655,,,2022-10-20 10:54:35 AM,EverydayTaskData,,,LeftControllerPosition,-0.9473183155059814,-0.5099908709526062,-0.27555733919143677,,
4655,,,2022-10-20 10:54:35 AM,EverydayTaskData,,,RightControllerPosition,-0.024677162989974022,-0.2101786583662033,0.32914289832115173,,
4718,,,2022-10-20 10:54:35 AM,EverydayTaskData,,,LeftControllerPosition,-0.9473183155059814,-0.5099908709526062,-0.27555733919143677,,
4718,,,2022-10-20 10:54:35 AM,EverydayTaskData,,,RightControllerPosition,-0.025558345019817352,-0.20938020944595337,0.3277856111526489,,
4802,,,2022-10-20 10:54:36 AM,EverydayTaskData,,,LeftControllerPosition,-0.9473183155059814,-0.5099908709526062,-0.27555733919143677,,
4802,,,2022-10-20 10:54:36 AM,EverydayTaskData,,,RightControllerPosition,-0.025945784524083138,-0.2097894698381424,0.32819050550460815,,
4886,,,2022-10-20 10:54:36 AM,EverydayTaskData,,,LeftControllerPosition,-0.9473183155059814,-0.5099908709526062,-0.27555733919143677,,
4886,,,2022-10-20 10:54:36 AM,EverydayTaskData,,,RightControllerPosition,-0.025930987671017647,-0.2101719081401825,0.32880598306655884,,
4975,,,2022-10-20 10:54:36 AM,EverydayTaskData,,,LeftControllerPosition,-0.9473183155059814,-0.5099908709526062,-0.27555733919143677,,
4975,,,2022-10-20 10:54:36 AM,EverydayTaskData,,,RightControllerPosition,-0.023464832454919815,-0.20823948085308075,0.3283233642578125,,
5058,,,2022-10-20 10:54:36 AM,EverydayTaskData,,,LeftControllerPosition,-0.9473183155059814,-0.5099908709526062,-0.27555733919143677,,
5058,,,2022-10-20 10:54:36 AM,EverydayTaskData,,,RightControllerPosition,-0.0127535006031394,-0.19944632053375244,0.32747969031333923,,
5142,,,2022-10-20 10:54:36 AM,EverydayTaskData,,,LeftControllerPosition,-0.9473183155059814,-0.5099908709526062,-0.27555733919143677,,
5142,,,2022-10-20 10:54:36 AM,EverydayTaskData,,,RightControllerPosition,-0.0013174578780308366,-0.18794849514961243,0.3267735540866852,,
5225,,,2022-10-20 10:54:36 AM,EverydayTaskData,,,LeftControllerPosition,-0.9473183155059814,-0.5099908709526062,-0.27555733919143677,,
5225,,,2022-10-20 10:54:36 AM,EverydayTaskData,,,RightControllerPosition,0.012317270040512085,-0.17339164018630981,0.3264836072921753,,
5310,,,2022-10-20 10:54:36 AM,EverydayTaskData,,,LeftControllerPosition,-0.9473183155059814,-0.5099908709526062,-0.27555733919143677,,
5310,,,2022-10-20 10:54:36 AM,EverydayTaskData,,,RightControllerPosition,0.026187464594841003,-0.15872026979923248,0.32867199182510376,,
5392,,,2022-10-20 10:54:36 AM,EverydayTaskData,,,LeftControllerPosition,-0.9473183155059814,-0.5099908709526062,-0.27555733919143677,,
5392,,,2022-10-20 10:54:36 AM,EverydayTaskData,,,RightControllerPosition,0.04714302718639374,-0.14499473571777344,0.3337959349155426,,
5476,,,2022-10-20 10:54:36 AM,EverydayTaskData,,,LeftControllerPosition,-0.9473183155059814,-0.5099908709526062,-0.27555733919143677,,
5476,,,2022-10-20 10:54:36 AM,EverydayTaskData,,,RightControllerPosition,0.07099004089832306,-0.1326388269662857,0.34234485030174255,,
5559,,,2022-10-20 10:54:36 AM,EverydayTaskData,,,LeftControllerPosition,-0.9473183155059814,-0.5099908709526062,-0.27555733919143677,,
5559,,,2022-10-20 10:54:36 AM,EverydayTaskData,,,RightControllerPosition,0.0950530543923378,-0.11059506237506866,0.34629932045936584,,
5643,,,2022-10-20 10:54:36 AM,EverydayTaskData,,,LeftControllerPosition,-0.9473183155059814,-0.5099908709526062,-0.27555733919143677,,
5643,,,2022-10-20 10:54:36 AM,EverydayTaskData,,,RightControllerPosition,0.10653359442949295,-0.07333976030349731,0.3485513925552368,,
5727,,,2022-10-20 10:54:36 AM,EverydayTaskData,,,LeftControllerPosition,-0.9473183155059814,-0.5099908709526062,-0.27555733919143677,,
5727,,,2022-10-20 10:54:36 AM,EverydayTaskData,,,RightControllerPosition,0.11420559138059616,-0.02944517508149147,0.34858438372612,,
5810,,,2022-10-20 10:54:37 AM,EverydayTaskData,,,LeftControllerPosition,-0.9473183155059814,-0.5099908709526062,-0.27555733919143677,,
5810,,,2022-10-20 10:54:37 AM,EverydayTaskData,,,RightControllerPosition,0.1199592873454094,0.010654639452695847,0.34674760699272156,,
5893,,,2022-10-20 10:54:37 AM,EverydayTaskData,,,LeftControllerPosition,-0.9473183155059814,-0.5099908709526062,-0.27555733919143677,,
5893,,,2022-10-20 10:54:37 AM,EverydayTaskData,,,RightControllerPosition,0.1331244856119156,0.04425492137670517,0.34425777196884155,,
5977,,,2022-10-20 10:54:37 AM,EverydayTaskData,,,LeftControllerPosition,-0.9473183155059814,-0.5099908709526062,-0.27555733919143677,,
5977,,,2022-10-20 10:54:37 AM,EverydayTaskData,,,RightControllerPosition,0.1594334989786148,0.07339853048324585,0.3381688892841339,,
6060,,,2022-10-20 10:54:37 AM,EverydayTaskData,,,LeftControllerPosition,-0.9473183155059814,-0.5099908709526062,-0.27555733919143677,,
6060,,,2022-10-20 10:54:37 AM,EverydayTaskData,,,RightControllerPosition,0.193372905254364,0.09771066904067993,0.3301968276500702,,
6143,,,2022-10-20 10:54:37 AM,EverydayTaskData,,,LeftControllerPosition,-0.9473183155059814,-0.5099908709526062,-0.27555733919143677,,
6143,,,2022-10-20 10:54:37 AM,EverydayTaskData,,,RightControllerPosition,0.2297462821006775,0.11347153782844543,0.31993916630744934,,
6228,,,2022-10-20 10:54:37 AM,EverydayTaskData,,,LeftControllerPosition,-0.9473183155059814,-0.5099908709526062,-0.27555733919143677,,
6228,,,2022-10-20 10:54:37 AM,EverydayTaskData,,,RightControllerPosition,0.2673705518245697,0.11964667588472366,0.3090425133705139,,
6310,,,2022-10-20 10:54:37 AM,EverydayTaskData,,,LeftControllerPosition,-0.9473183155059814,-0.5099908709526062,-0.27555733919143677,,
6310,,,2022-10-20 10:54:37 AM,EverydayTaskData,,,RightControllerPosition,0.2999199628829956,0.11288000643253326,0.2997838854789734,,
6394,,,2022-10-20 10:54:37 AM,EverydayTaskData,,,LeftControllerPosition,-0.9473183155059814,-0.5099908709526062,-0.27555733919143677,,
6394,,,2022-10-20 10:54:37 AM,EverydayTaskData,,,RightControllerPosition,0.3273889422416687,0.10000362247228622,0.28917253017425537,,
6477,,,2022-10-20 10:54:37 AM,EverydayTaskData,,,LeftControllerPosition,-0.9473183155059814,-0.5099908709526062,-0.27555733919143677,,
6477,,,2022-10-20 10:54:37 AM,EverydayTaskData,,,RightControllerPosition,0.3546944856643677,0.0926201343536377,0.2751556634902954,,
6562,,,2022-10-20 10:54:37 AM,EverydayTaskData,,,LeftControllerPosition,-0.9473183155059814,-0.5099908709526062,-0.27555733919143677,,
6562,,,2022-10-20 10:54:37 AM,EverydayTaskData,,,RightControllerPosition,0.3770647346973419,0.0807940661907196,0.2676191031932831,,
6633,,,2022-10-20 10:54:37 AM,EverydayTaskData,,,LeftControllerPosition,-0.9473183155059814,-0.5099908709526062,-0.27555733919143677,,
6633,,,2022-10-20 10:54:37 AM,EverydayTaskData,,,RightControllerPosition,0.39059364795684814,0.06898225098848343,0.26239481568336487,,
6717,,,2022-10-20 10:54:37 AM,EverydayTaskData,,,LeftControllerPosition,-0.9473183155059814,-0.5099908709526062,-0.27555733919143677,,
6717,,,2022-10-20 10:54:37 AM,EverydayTaskData,,,RightControllerPosition,0.4032476544380188,0.050060003995895386,0.2598884105682373,,
6799,,,2022-10-20 10:54:38 AM,EverydayTaskData,,,LeftControllerPosition,-0.9473183155059814,-0.5099908709526062,-0.27555733919143677,,
6799,,,2022-10-20 10:54:38 AM,EverydayTaskData,,,RightControllerPosition,0.40639567375183105,0.03239638730883598,0.2581709325313568,,
6884,,,2022-10-20 10:54:38 AM,EverydayTaskData,,,LeftControllerPosition,-0.9473183155059814,-0.5099908709526062,-0.27555733919143677,,
6884,,,2022-10-20 10:54:38 AM,EverydayTaskData,,,RightControllerPosition,0.40313562750816345,0.02694440260529518,0.2557492256164551,,
6966,,,2022-10-20 10:54:38 AM,EverydayTaskData,,,LeftControllerPosition,-0.9473183155059814,-0.5099908709526062,-0.27555733919143677,,
6966,,,2022-10-20 10:54:38 AM,EverydayTaskData,,,RightControllerPosition,0.3967853784561157,0.028913138434290886,0.25786760449409485,,
7050,,,2022-10-20 10:54:38 AM,EverydayTaskData,,,LeftControllerPosition,-0.9473183155059814,-0.5099908709526062,-0.27555733919143677,,
7050,,,2022-10-20 10:54:38 AM,EverydayTaskData,,,RightControllerPosition,0.3860527575016022,0.030514143407344818,0.26200833916664124,,
7134,,,2022-10-20 10:54:38 AM,EverydayTaskData,,,LeftControllerPosition,-0.9473183155059814,-0.5099908709526062,-0.27555733919143677,,
7134,,,2022-10-20 10:54:38 AM,EverydayTaskData,,,RightControllerPosition,0.3782016932964325,0.03008943796157837,0.2670957148075104,,
7217,,,2022-10-20 10:54:38 AM,EverydayTaskData,,,LeftControllerPosition,-0.9473183155059814,-0.5099908709526062,-0.27555733919143677,,
7217,,,2022-10-20 10:54:38 AM,EverydayTaskData,,,RightControllerPosition,0.3757436275482178,0.028471924364566803,0.27339616417884827,,
7301,,,2022-10-20 10:54:38 AM,EverydayTaskData,,,LeftControllerPosition,-0.9473183155059814,-0.5099908709526062,-0.27555733919143677,,
7301,,,2022-10-20 10:54:38 AM,EverydayTaskData,,,RightControllerPosition,0.3751346468925476,0.02750515379011631,0.27629563212394714,,
7384,,,2022-10-20 10:54:38 AM,EverydayTaskData,,,LeftControllerPosition,-0.9473183155059814,-0.5099908709526062,-0.27555733919143677,,
7384,,,2022-10-20 10:54:38 AM,EverydayTaskData,,,RightControllerPosition,0.37496352195739746,0.025484338402748108,0.2779201865196228,,
7469,,,2022-10-20 10:54:38 AM,EverydayTaskData,,,LeftControllerPosition,-0.9473183155059814,-0.5099908709526062,-0.27555733919143677,,
7469,,,2022-10-20 10:54:38 AM,EverydayTaskData,,,RightControllerPosition,0.37487825751304626,0.02389180287718773,0.2795107066631317,,
7552,,,2022-10-20 10:54:38 AM,EverydayTaskData,,,LeftControllerPosition,-0.9473183155059814,-0.5099908709526062,-0.27555733919143677,,
7552,,,2022-10-20 10:54:38 AM,EverydayTaskData,,,RightControllerPosition,0.3737822473049164,0.02332059107720852,0.27979373931884766,,
